date,state,hospitalized,deathIncrease,totalTestResultsIncrease,positiveIncrease
2020-08-19,TX,7011.0,309.0,51785.0,4966.0
2020-08-19,UT,173.0,6.0,8621.0,827.0
2020-08-19,VA,1186.0,17.0,19141.0,1812.0
2020-08-19,VI,20.0,0.0,272.0,41.0
2020-08-19,VT,9.0,0.0,2273.0,13.0
2020-08-19,WA,361.0,13.0,13207.0,515.0
2020-08-19,WI,666.0,8.0,25224.0,1336.0
2020-08-19,WV,221.0,2.0,7687.0,318.0
2020-08-19,WY,30.0,0.0,1013.0,39.0
2020-08-20,AK,49.0,0.0,5911.0,109.0
2020-08-20,AL,1417.0,30.0,16411.0,1321.0
2020-08-20,AR,726.0,10.0,6959.0,734.0
2020-08-20,AS,,0.0,,
2020-08-20,AZ,1115.0,50.0,14682.0,636.0
2020-08-20,CA,6528.0,163.0,123399.0,6489.0
2020-08-20,CO,258.0,3.0,11153.0,302.0
2020-08-20,CT,169.0,1.0,8705.0,116.0
2020-08-20,DC,140.0,1.0,4499.0,89.0
2020-08-20,DE,73.0,5.0,3451.0,76.0
2020-08-20,FL,6745.0,117.0,79735.0,7192.0
2020-08-20,FSM,,0.0,,
2020-08-20,GA,3459.0,55.0,24049.0,2011.0
2020-08-20,GU,,1.0,,47.0
2020-08-20,HI,222.0,2.0,4038.0,276.0
2020-08-20,IA,351.0,11.0,10253.0,916.0
2020-08-20,ID,200.0,7.0,4082.0,625.0
2020-08-20,IL,1672.0,27.0,46365.0,2275.0
2020-08-20,IN,861.0,11.0,23684.0,1491.0
2020-08-20,KS,306.0,0.0,5885.0,551.0
2020-08-20,KY,613.0,14.0,10553.0,1129.0
2020-08-20,LA,1007.0,28.0,19924.0,1380.0
2020-08-20,MA,272.0,12.0,33743.0,425.0
2020-08-20,MD,868.0,5.0,21682.0,835.0
2020-08-20,ME,25.0,1.0,2556.0,36.0
2020-08-20,MH,,,,
2020-08-20,MI,673.0,16.0,38827.0,1286.0
2020-08-20,MN,480.0,8.0,20350.0,1251.0
2020-08-20,MO,957.0,3.0,8172.0,739.0
2020-08-20,MP,,0.0,,0.0
2020-08-20,MS,925.0,0.0,4564.0,518.0
2020-08-20,MT,66.0,5.0,2146.0,168.0
2020-08-20,NC,1353.0,34.0,29472.0,2054.0
2020-08-20,ND,101.0,2.0,4437.0,241.0
2020-08-20,NE,179.0,2.0,5159.0,503.0
2020-08-20,NH,45.0,1.0,4563.0,40.0
2020-08-20,NJ,191.0,6.0,33935.0,468.0
2020-08-20,NM,113.0,5.0,4727.0,116.0
2020-08-20,NV,868.0,38.0,8957.0,981.0
2020-08-20,NY,1578.0,6.0,91065.0,742.0
2020-08-20,OH,1577.0,22.0,30013.0,1382.0
2020-08-20,OK,603.0,10.0,4083.0,386.0
2020-08-20,OR,186.0,4.0,8041.0,308.0
2020-08-20,PA,1120.0,0.0,30675.0,974.0
2020-08-20,PR,401.0,7.0,1320.0,100.0
2020-08-20,PW,,0.0,,
2020-08-20,RI,80.0,1.0,3608.0,129.0
2020-08-20,RMI,,0.0,,
2020-08-20,SC,1081.0,24.0,13060.0,1008.0
2020-08-20,SD,74.0,2.0,1305.0,167.0
2020-08-20,TN,1215.0,36.0,22093.0,1474.0
2020-08-20,TX,6930.0,234.0,47098.0,4381.0
2020-08-20,UT,159.0,5.0,6808.0,748.0
2020-08-20,VA,1143.0,9.0,21044.0,1840.0
2020-08-20,VI,14.0,1.0,64.0,27.0
2020-08-20,VT,8.0,0.0,2757.0,15.0
2020-08-20,WA,346.0,15.0,14679.0,488.0
2020-08-20,WI,614.0,7.0,22069.0,1187.0
2020-08-20,WV,237.0,0.0,7011.0,349.0
2020-08-20,WY,34.0,0.0,2331.0,101.0
2020-08-21,AK,42.0,1.0,6718.0,162.0
2020-08-21,AL,1405.0,22.0,14494.0,1170.0
2020-08-21,AR,726.0,22.0,7626.0,631.0
2020-08-21,AS,,0.0,,
2020-08-21,AZ,1144.0,4.0,13269.0,590.0
2020-08-21,CA,6170.0,135.0,111780.0,6035.0
2020-08-21,CO,366.0,7.0,9593.0,278.0
2020-08-21,CT,180.0,2.0,8932.0,80.0
2020-08-21,DC,131.0,1.0,3892.0,80.0
2020-08-21,DE,78.0,0.0,4268.0,109.0
2020-08-21,FL,6408.0,119.0,75890.0,7023.0
2020-08-21,FSM,,0.0,,
2020-08-21,GA,3374.0,94.0,26373.0,2085.0
2020-08-21,GU,,0.0,,66.0
2020-08-21,HI,229.0,0.0,4055.0,325.0
2020-08-21,IA,325.0,5.0,9505.0,862.0
2020-08-21,ID,191.0,6.0,3523.0,440.0
2020-08-21,IL,1617.0,22.0,51298.0,2743.0
2020-08-21,IN,886.0,17.0,23012.0,1377.0
2020-08-21,KS,301.0,8.0,9404.0,916.0
2020-08-21,KY,653.0,8.0,10010.0,1072.0
2020-08-21,LA,940.0,50.0,19913.0,1382.0
2020-08-21,MA,279.0,13.0,32872.0,392.0
2020-08-21,MD,796.0,11.0,16001.0,774.0
2020-08-21,ME,33.0,1.0,2942.0,15.0
2020-08-21,MH,,,,
2020-08-21,MI,668.0,0.0,35842.0,997.0
2020-08-21,MN,483.0,-1.0,18652.0,1048.0
2020-08-21,MO,908.0,2.0,7721.0,774.0
2020-08-21,MP,,0.0,,0.0
2020-08-21,MS,900.0,47.0,4838.0,460.0
2020-08-21,MT,68.0,0.0,2337.0,209.0
2020-08-21,NC,1366.0,29.0,28001.0,1935.0
2020-08-21,ND,91.0,3.0,3016.0,185.0
2020-08-21,NE,160.0,3.0,4655.0,478.0
2020-08-21,NH,42.0,0.0,3707.0,23.0
2020-08-21,NJ,191.0,9.0,29450.0,496.0
2020-08-21,NM,103.0,5.0,5107.0,164.0
2020-08-21,NV,896.0,15.0,7767.0,879.0
2020-08-21,NY,1509.0,8.0,94818.0,755.0
2020-08-21,OH,1494.0,26.0,26330.0,1035.0
2020-08-21,OK,586.0,6.0,4337.0,439.0
2020-08-21,OR,184.0,2.0,7674.0,330.0
2020-08-21,PA,1087.0,35.0,28981.0,860.0
2020-08-21,PR,401.0,7.0,1338.0,96.0
2020-08-21,PW,,0.0,,
2020-08-21,RI,92.0,2.0,4447.0,175.0
2020-08-21,RMI,,0.0,,
2020-08-21,SC,1019.0,38.0,11351.0,1247.0
2020-08-21,SD,74.0,2.0,1480.0,136.0
2020-08-21,TN,1157.0,61.0,22226.0,2111.0
2020-08-21,TX,6177.0,258.0,49678.0,5292.0
2020-08-21,UT,159.0,1.0,8692.0,747.0
2020-08-21,VA,1142.0,7.0,20321.0,1673.0
2020-08-21,VI,8.0,0.0,442.0,46.0
2020-08-21,VT,7.0,0.0,3224.0,6.0
2020-08-21,WA,334.0,13.0,11354.0,401.0
2020-08-21,WI,618.0,1.0,19343.0,1027.0
2020-08-21,WV,224.0,4.0,8576.0,330.0
2020-08-21,WY,35.0,3.0,1153.0,27.0
2020-08-22,AK,39.0,1.0,5190.0,154.0
2020-08-22,AL,1341.0,15.0,11716.0,1059.0
2020-08-22,AR,722.0,11.0,5086.0,497.0
2020-08-22,AS,,0.0,,
2020-08-22,AZ,1041.0,68.0,12859.0,554.0
2020-08-22,CA,5936.0,167.0,101475.0,5556.0
2020-08-22,CO,350.0,8.0,8595.0,300.0
2020-08-22,CT,164.0,0.0,7546.0,97.0
2020-08-22,DC,137.0,2.0,3980.0,68.0
2020-08-22,DE,83.0,0.0,1327.0,30.0
2020-08-22,FL,6063.0,106.0,55694.0,4723.0
2020-08-22,FSM,,0.0,,
2020-08-22,GA,3297.0,94.0,12858.0,1081.0
2020-08-22,GU,,0.0,,61.0
2020-08-22,HI,220.0,2.0,3976.0,303.0
2020-08-22,IA,302.0,9.0,7940.0,752.0
2020-08-22,ID,173.0,2.0,2978.0,397.0
2020-08-22,IL,1628.0,17.0,39556.0,1890.0
2020-08-22,IN,886.0,10.0,20099.0,1072.0
2020-08-22,KS,295.0,0.0,6703.0,475.0
2020-08-22,KY,599.0,8.0,8557.0,784.0
2020-08-22,LA,838.0,0.0,13487.0,865.0
2020-08-22,MA,276.0,20.0,25455.0,360.0
2020-08-22,MD,790.0,6.0,22613.0,1266.0
2020-08-22,ME,33.0,1.0,2248.0,21.0
2020-08-22,MH,,,,
2020-08-22,MI,658.0,21.0,25901.0,824.0
2020-08-22,MN,473.0,14.0,16262.0,973.0
2020-08-22,MO,929.0,6.0,9003.0,835.0
2020-08-22,MP,,0.0,,0.0
2020-08-22,MS,1210.0,3.0,5261.0,423.0
2020-08-22,MT,73.0,1.0,2210.0,142.0
2020-08-22,NC,1283.0,27.0,25683.0,1760.0
2020-08-22,ND,80.0,1.0,2130.0,125.0
2020-08-22,NE,169.0,0.0,3533.0,337.0
2020-08-22,NH,32.0,1.0,2780.0,24.0
2020-08-22,NJ,667.0,2.0,21277.0,344.0
2020-08-22,NM,100.0,4.0,4148.0,86.0
2020-08-22,NV,842.0,12.0,7294.0,785.0
2020-08-22,NY,1458.0,15.0,73965.0,661.0
2020-08-22,OH,1369.0,20.0,27230.0,1004.0
2020-08-22,OK,541.0,10.0,3719.0,351.0
2020-08-22,OR,181.0,3.0,6386.0,251.0
2020-08-22,PA,1074.0,18.0,25873.0,813.0
2020-08-22,PR,409.0,9.0,1054.0,70.0
2020-08-22,PW,,0.0,,
2020-08-22,RI,91.0,0.0,3139.0,82.0
2020-08-22,RMI,,0.0,,
2020-08-22,SC,1028.0,22.0,8470.0,873.0
2020-08-22,SD,72.0,1.0,937.0,71.0
2020-08-22,TN,1070.0,14.0,12750.0,1127.0
2020-08-22,TX,6635.0,215.0,50579.0,4209.0
2020-08-22,UT,176.0,2.0,6685.0,530.0
2020-08-22,VA,1089.0,0.0,19978.0,1591.0
2020-08-22,VI,9.0,0.0,118.0,9.0
2020-08-22,VT,12.0,0.0,2755.0,11.0
2020-08-22,WA,335.0,7.0,12085.0,365.0
2020-08-22,WI,600.0,14.0,13452.0,672.0
2020-08-22,WV,205.0,6.0,3679.0,87.0
2020-08-22,WY,22.0,0.0,0.0,0.0
2020-08-23,AK,46.0,1.0,3720.0,66.0
2020-08-23,AL,1366.0,6.0,5836.0,551.0
2020-08-23,AR,644.0,13.0,3246.0,286.0
2020-08-23,AS,,0.0,,
2020-08-23,AZ,1011.0,15.0,6690.0,465.0
2020-08-23,CA,5882.0,146.0,66994.0,3667.0
2020-08-23,CO,345.0,0.0,9752.0,341.0
2020-08-23,CT,139.0,0.0,5774.0,83.0
2020-08-23,DC,150.0,0.0,2503.0,61.0
2020-08-23,DE,81.0,4.0,2605.0,66.0
2020-08-23,FL,6035.0,51.0,39876.0,4498.0
2020-08-23,FSM,,0.0,,
2020-08-23,GA,3337.0,40.0,6455.0,701.0
2020-08-23,GU,,1.0,,51.0
2020-08-23,HI,234.0,0.0,3432.0,184.0
2020-08-23,IA,317.0,6.0,6004.0,519.0
2020-08-23,ID,182.0,1.0,1505.0,163.0
2020-08-23,IL,1706.0,6.0,28463.0,1539.0
2020-08-23,IN,901.0,2.0,14246.0,716.0
2020-08-23,KS,291.0,0.0,3545.0,365.0
2020-08-23,KY,581.0,9.0,2986.0,283.0
2020-08-23,LA,819.0,59.0,6507.0,533.0
2020-08-23,MA,262.0,0.0,24257.0,277.0
2020-08-23,MD,704.0,3.0,20461.0,1013.0
2020-08-23,ME,36.0,0.0,1639.0,10.0
2020-08-23,MH,,,,
2020-08-23,MI,662.0,4.0,25764.0,745.0
2020-08-23,MN,465.0,4.0,12120.0,749.0
2020-08-23,MO,883.0,1.0,5416.0,445.0
2020-08-23,MP,,0.0,,0.0
2020-08-23,MS,1204.0,8.0,2141.0,213.0
2020-08-23,MT,72.0,1.0,1222.0,173.0
2020-08-23,NC,1456.0,10.0,16303.0,1219.0
2020-08-23,ND,86.0,1.0,1731.0,104.0
2020-08-23,NE,188.0,2.0,1744.0,175.0
2020-08-23,NH,27.0,0.0,3029.0,25.0
2020-08-23,NJ,699.0,3.0,13250.0,295.0
2020-08-23,NM,99.0,2.0,3136.0,55.0
2020-08-23,NV,842.0,0.0,3999.0,526.0
2020-08-23,NY,1452.0,10.0,54881.0,559.0
2020-08-23,OH,1398.0,3.0,23966.0,902.0
2020-08-23,OK,530.0,1.0,2399.0,189.0
2020-08-23,OR,153.0,0.0,5456.0,222.0
2020-08-23,PA,1053.0,2.0,18026.0,579.0
2020-08-23,PR,379.0,0.0,730.0,72.0
2020-08-23,PW,,0.0,,
2020-08-23,RI,82.0,0.0,2845.0,70.0
2020-08-23,RMI,,0.0,,
2020-08-23,SC,979.0,38.0,4041.0,455.0
2020-08-23,SD,67.0,1.0,553.0,63.0
2020-08-23,TN,1097.0,4.0,7047.0,649.0
2020-08-23,TX,6321.0,104.0,20370.0,1890.0
2020-08-23,UT,166.0,0.0,5302.0,488.0
2020-08-23,VA,1054.0,28.0,14654.0,1473.0
2020-08-23,VI,9.0,1.0,148.0,11.0
2020-08-23,VT,8.0,0.0,1469.0,10.0
2020-08-23,WA,308.0,6.0,8570.0,270.0
2020-08-23,WI,600.0,0.0,16379.0,781.0
2020-08-23,WV,222.0,2.0,3625.0,78.0
2020-08-23,WY,27.0,0.0,2836.0,83.0
2020-08-24,AK,50.0,0.0,4804.0,109.0
2020-08-24,AL,1389.0,7.0,8513.0,809.0
2020-08-24,AR,568.0,9.0,5769.0,591.0
2020-08-24,AS,,0.0,,
2020-08-24,AZ,1027.0,0.0,7725.0,361.0
2020-08-24,CA,5921.0,18.0,75496.0,3707.0
2020-08-24,CO,251.0,1.0,5513.0,187.0
2020-08-24,CT,177.0,0.0,7211.0,105.0
2020-08-24,DC,144.0,0.0,2146.0,40.0
2020-08-24,DE,70.0,0.0,3535.0,108.0
2020-08-24,FL,6068.0,72.0,52595.0,4242.0
2020-08-24,FSM,,0.0,,
2020-08-24,GA,3342.0,24.0,25491.0,2340.0
2020-08-24,GU,,0.0,,59.0
2020-08-24,HI,267.0,2.0,3642.0,266.0
2020-08-24,IA,333.0,8.0,5562.0,515.0
2020-08-24,ID,170.0,7.0,3936.0,384.0
2020-08-24,IL,1651.0,8.0,42127.0,2445.0
2020-08-24,IN,981.0,5.0,18876.0,1166.0
2020-08-24,KS,301.0,7.0,6928.0,391.0
2020-08-24,KY,628.0,4.0,5453.0,669.0
2020-08-24,LA,835.0,18.0,12990.0,1207.0
2020-08-24,MA,285.0,28.0,24594.0,274.0
2020-08-24,MD,751.0,13.0,12676.0,625.0
2020-08-24,ME,33.0,0.0,2229.0,12.0
2020-08-24,MH,,,,
2020-08-24,MI,677.0,4.0,25260.0,935.0
2020-08-24,MN,497.0,11.0,11786.0,731.0
2020-08-24,MO,902.0,0.0,3794.0,374.0
2020-08-24,MP,,0.0,,0.0
2020-08-24,MS,1204.0,0.0,2006.0,219.0
2020-08-24,MT,79.0,6.0,959.0,84.0
2020-08-24,NC,1368.0,4.0,13299.0,1226.0
2020-08-24,ND,96.0,1.0,2983.0,205.0
2020-08-24,NE,190.0,5.0,1882.0,319.0
2020-08-24,NH,40.0,0.0,2368.0,15.0
2020-08-24,NJ,633.0,3.0,24551.0,476.0
2020-08-24,NM,99.0,2.0,2770.0,64.0
2020-08-24,NV,844.0,3.0,4308.0,354.0
2020-08-24,NY,1548.0,7.0,60098.0,608.0
2020-08-24,OH,1352.0,8.0,21561.0,783.0
2020-08-24,OK,523.0,4.0,2919.0,248.0
2020-08-24,OR,156.0,3.0,6327.0,248.0
2020-08-24,PA,1076.0,1.0,19145.0,676.0
2020-08-24,PR,372.0,5.0,1708.0,94.0
2020-08-24,PW,,0.0,,
2020-08-24,RI,90.0,5.0,3624.0,89.0
2020-08-24,RMI,,0.0,,
2020-08-24,SC,1028.0,23.0,7407.0,771.0
2020-08-24,SD,71.0,0.0,1186.0,173.0
2020-08-24,TN,1133.0,21.0,9637.0,967.0
2020-08-24,TX,6217.0,25.0,36538.0,3480.0
2020-08-24,UT,154.0,8.0,6256.0,678.0
2020-08-24,VA,1097.0,24.0,13877.0,1313.0
2020-08-24,VI,10.0,1.0,106.0,7.0
2020-08-24,VT,6.0,0.0,1950.0,7.0
2020-08-24,WA,299.0,4.0,5344.0,184.0
2020-08-24,WI,625.0,0.0,13229.0,670.0
2020-08-24,WV,237.0,1.0,6595.0,220.0
2020-08-24,WY,33.0,0.0,102.0,2.0
2020-08-25,AK,47.0,4.0,7318.0,193.0
2020-08-25,AL,1377.0,6.0,14721.0,1123.0
2020-08-25,AR,570.0,15.0,6490.0,598.0
2020-08-25,AS,,0.0,,
2020-08-25,AZ,970.0,21.0,14994.0,887.0
2020-08-25,CA,5882.0,105.0,97559.0,4612.0
2020-08-25,CO,270.0,7.0,8070.0,250.0
2020-08-25,CT,178.0,3.0,8962.0,119.0
2020-08-25,DC,130.0,0.0,3209.0,80.0
2020-08-25,DE,77.0,0.0,3477.0,82.0
2020-08-25,FL,6107.0,183.0,68603.0,5879.0
2020-08-25,FSM,,0.0,,
2020-08-25,GA,3177.0,106.0,23351.0,1926.0
2020-08-25,GU,,0.0,,130.0
2020-08-25,HI,279.0,0.0,3902.0,300.0
2020-08-25,IA,355.0,8.0,8572.0,1061.0
2020-08-25,ID,161.0,12.0,2808.0,280.0
2020-08-25,IL,1696.0,29.0,53904.0,2453.0
2020-08-25,IN,940.0,16.0,15676.0,966.0
2020-08-25,KS,302.0,0.0,9045.0,883.0
2020-08-25,KY,647.0,10.0,10243.0,1009.0
2020-08-25,LA,845.0,33.0,17582.0,1211.0
2020-08-25,MA,295.0,12.0,41683.0,395.0
2020-08-25,MD,830.0,10.0,24933.0,944.0
2020-08-25,ME,44.0,1.0,3398.0,20.0
2020-08-25,MH,,,,
2020-08-25,MI,719.0,21.0,34299.0,1183.0
2020-08-25,MN,482.0,14.0,17265.0,1079.0
2020-08-25,MO,1009.0,14.0,7116.0,623.0
2020-08-25,MP,,0.0,,0.0
2020-08-25,MS,1173.0,67.0,3020.0,304.0
2020-08-25,MT,86.0,0.0,1720.0,142.0
2020-08-25,NC,1419.0,35.0,26872.0,2056.0
2020-08-25,ND,99.0,0.0,4053.0,257.0
2020-08-25,NE,212.0,0.0,2285.0,268.0
2020-08-25,NH,32.0,0.0,3543.0,27.0
2020-08-25,NJ,643.0,4.0,32279.0,502.0
2020-08-25,NM,112.0,3.0,2464.0,48.0
2020-08-25,NV,824.0,29.0,7804.0,863.0
2020-08-25,NY,1603.0,5.0,80754.0,808.0
2020-08-25,OH,1383.0,10.0,26087.0,1275.0
2020-08-25,OK,542.0,14.0,3429.0,354.0
2020-08-25,OR,192.0,8.0,8098.0,231.0
2020-08-25,PA,1096.0,26.0,25466.0,755.0
2020-08-25,PR,400.0,9.0,688.0,81.0
2020-08-25,PW,,0.0,,
2020-08-25,RI,92.0,4.0,3753.0,106.0
2020-08-25,RMI,,0.0,,
2020-08-25,SC,1049.0,26.0,8381.0,796.0
2020-08-25,SD,75.0,0.0,1589.0,158.0
2020-08-25,TN,1113.0,40.0,19574.0,1673.0
2020-08-25,TX,6099.0,181.0,45825.0,4206.0
2020-08-25,UT,151.0,7.0,7513.0,721.0
2020-08-25,VA,1079.0,20.0,14988.0,1379.0
2020-08-25,VI,10.0,2.0,231.0,21.0
2020-08-25,VT,9.0,0.0,2409.0,12.0
2020-08-25,WA,459.0,9.0,10106.0,322.0
2020-08-25,WI,647.0,13.0,21058.0,1139.0
2020-08-25,WV,225.0,8.0,4652.0,118.0
2020-08-25,WY,33.0,0.0,6798.0,56.0
2020-08-26,AK,49.0,1.0,7508.0,238.0
2020-08-26,AL,1296.0,15.0,15467.0,1314.0
2020-08-26,AR,581.0,21.0,7697.0,891.0
2020-08-26,AS,,0.0,,
2020-08-26,AZ,919.0,104.0,14704.0,621.0
2020-08-26,CA,5710.0,150.0,114205.0,5427.0
2020-08-26,CO,268.0,1.0,10051.0,334.0
2020-08-26,CT,167.0,0.0,7453.0,96.0
2020-08-26,DC,131.0,1.0,5229.0,88.0
2020-08-26,DE,85.0,0.0,5546.0,108.0
2020-08-26,FL,5967.0,153.0,75957.0,5810.0
2020-08-26,FSM,,0.0,,
2020-08-26,GA,3040.0,49.0,26481.0,2238.0
2020-08-26,GU,,2.0,,104.0
2020-08-26,HI,289.0,2.0,3962.0,383.0
2020-08-26,IA,364.0,14.0,14630.0,1789.0
2020-08-26,ID,175.0,11.0,2958.0,303.0
2020-08-26,IL,1755.0,37.0,52863.0,2541.0
2020-08-26,IN,877.0,18.0,23747.0,3620.0
2020-08-26,KS,310.0,0.0,7713.0,840.0
2020-08-26,KY,604.0,7.0,11948.0,1179.0
2020-08-26,LA,827.0,54.0,17962.0,1189.0
2020-08-26,MA,280.0,26.0,40486.0,402.0
2020-08-26,MD,799.0,5.0,28774.0,1268.0
2020-08-26,ME,41.0,0.0,3504.0,24.0
2020-08-26,MH,,,,
2020-08-26,MI,706.0,6.0,33153.0,1164.0
2020-08-26,MN,499.0,13.0,19284.0,1456.0
2020-08-26,MO,978.0,9.0,8905.0,953.0
2020-08-26,MP,,0.0,,3.0
2020-08-26,MS,1142.0,84.0,4158.0,445.0
2020-08-26,MT,97.0,1.0,2280.0,270.0
2020-08-26,NC,1391.0,36.0,32680.0,2268.0
2020-08-26,ND,106.0,1.0,2912.0,290.0
2020-08-26,NE,211.0,3.0,5603.0,535.0
2020-08-26,NH,38.0,1.0,4617.0,33.0
2020-08-26,NJ,675.0,-39.0,33643.0,511.0
2020-08-26,NM,111.0,5.0,4477.0,161.0
2020-08-26,NV,817.0,20.0,7951.0,821.0
2020-08-26,NY,1648.0,6.0,88690.0,938.0
2020-08-26,OH,1399.0,48.0,31464.0,1513.0
2020-08-26,OK,534.0,19.0,3950.0,362.0
2020-08-26,OR,196.0,5.0,10825.0,369.0
2020-08-26,PA,1138.0,19.0,32858.0,1095.0
2020-08-26,PR,405.0,8.0,1804.0,110.0
2020-08-26,PW,,0.0,,
2020-08-26,RI,84.0,2.0,4249.0,103.0
2020-08-26,RMI,,0.0,,
2020-08-26,SC,1010.0,36.0,11817.0,1164.0
2020-08-26,SD,85.0,1.0,2201.0,351.0
2020-08-26,TN,1101.0,20.0,25633.0,2183.0
2020-08-26,TX,5771.0,229.0,46895.0,3817.0
2020-08-26,UT,162.0,2.0,8360.0,768.0
2020-08-26,VA,1071.0,12.0,20702.0,1981.0
2020-08-26,VI,10.0,0.0,343.0,28.0
2020-08-26,VT,6.0,0.0,3041.0,12.0
2020-08-26,WA,475.0,4.0,12552.0,424.0
2020-08-26,WI,582.0,6.0,21175.0,1214.0
2020-08-26,WV,238.0,3.0,4515.0,156.0
2020-08-26,WY,17.0,0.0,4549.0,41.0
2020-08-27,AK,36.0,0.0,6218.0,232.0
2020-08-27,AL,1295.0,31.0,15384.0,1422.0
2020-08-27,AR,553.0,7.0,6427.0,675.0
2020-08-27,AS,,0.0,,
2020-08-27,AZ,889.0,33.0,16157.0,844.0
2020-08-27,CA,6043.0,143.0,107818.0,5441.0
2020-08-27,CO,264.0,4.0,11419.0,372.0
2020-08-27,CT,170.0,2.0,7489.0,103.0
2020-08-27,DC,131.0,0.0,5332.0,104.0
2020-08-27,DE,89.0,0.0,4943.0,74.0
2020-08-27,FL,5730.0,135.0,74715.0,5572.0
2020-08-27,FSM,,0.0,,
2020-08-27,GA,2940.0,82.0,24472.0,1933.0
2020-08-27,GU,,0.0,,49.0
2020-08-27,HI,263.0,4.0,4683.0,310.0
2020-08-27,IA,354.0,25.0,10403.0,1332.0
2020-08-27,ID,163.0,6.0,1870.0,322.0
2020-08-27,IL,1741.0,23.0,45467.0,2447.0
2020-08-27,IN,858.0,7.0,41730.0,1403.0
2020-08-27,KS,333.0,11.0,7512.0,773.0
2020-08-27,KY,596.0,8.0,9507.0,975.0
2020-08-27,LA,763.0,23.0,8832.0,667.0
2020-08-27,MA,265.0,21.0,59552.0,529.0
2020-08-27,MD,772.0,14.0,28552.0,1208.0
2020-08-27,ME,30.0,0.0,3277.0,53.0
2020-08-27,MH,,,,
2020-08-27,MI,666.0,16.0,38128.0,1140.0
2020-08-27,MN,496.0,4.0,20784.0,1755.0
2020-08-27,MO,1010.0,1.0,8719.0,910.0
2020-08-27,MP,,0.0,,0.0
2020-08-27,MS,756.0,14.0,4236.0,388.0
2020-08-27,MT,94.0,0.0,2719.0,214.0
2020-08-27,NC,1336.0,24.0,32373.0,2106.0
2020-08-27,ND,117.0,0.0,4099.0,320.0
2020-08-27,NE,219.0,5.0,6121.0,627.0
2020-08-27,NH,33.0,1.0,3951.0,36.0
2020-08-27,NJ,653.0,7.0,28828.0,421.0
2020-08-27,NM,110.0,9.0,3672.0,99.0
2020-08-27,NV,816.0,21.0,8540.0,729.0
2020-08-27,NY,1588.0,9.0,93245.0,870.0
2020-08-27,OH,1423.0,32.0,33343.0,1615.0
2020-08-27,OK,557.0,15.0,5051.0,934.0
2020-08-27,OR,179.0,5.0,8255.0,344.0
2020-08-27,PA,1053.0,11.0,33983.0,1027.0
2020-08-27,PR,412.0,12.0,1843.0,121.0
2020-08-27,PW,,0.0,,
2020-08-27,RI,86.0,3.0,4100.0,104.0
2020-08-27,RMI,,0.0,,
2020-08-27,SC,975.0,33.0,11483.0,1082.0
2020-08-27,SD,87.0,0.0,1420.0,213.0
2020-08-27,TN,1062.0,25.0,18794.0,1436.0
2020-08-27,TX,5606.0,265.0,43007.0,3992.0
2020-08-27,UT,176.0,1.0,6952.0,742.0
2020-08-27,VA,1018.0,23.0,17220.0,1956.0
2020-08-27,VI,9.0,0.0,183.0,13.0
2020-08-27,VT,14.0,0.0,3550.0,14.0
2020-08-27,WA,467.0,10.0,14522.0,438.0
2020-08-27,WI,494.0,11.0,28828.0,1272.0
2020-08-27,WV,221.0,9.0,5373.0,263.0
2020-08-27,WY,17.0,0.0,502.0,0.0
2020-08-28,AK,45.0,0.0,7384.0,197.0
2020-08-28,AL,1251.0,31.0,19284.0,3094.0
2020-08-28,AR,570.0,17.0,7074.0,630.0
2020-08-28,AS,,0.0,,
2020-08-28,AZ,869.0,49.0,12524.0,623.0
2020-08-28,CA,5433.0,140.0,109732.0,5401.0
2020-08-28,CO,243.0,6.0,9759.0,276.0
2020-08-28,CT,177.0,0.0,7853.0,91.0
2020-08-28,DC,138.0,0.0,3896.0,56.0
2020-08-28,DE,93.0,0.0,3014.0,97.0
2020-08-28,FL,5336.0,89.0,65321.0,5213.0
2020-08-28,FSM,,0.0,,
2020-08-28,GA,2890.0,78.0,25197.0,2132.0
2020-08-28,GU,,1.0,,37.0
2020-08-28,HI,266.0,4.0,4912.0,349.0
2020-08-28,IA,361.0,4.0,9318.0,1091.0
2020-08-28,ID,173.0,10.0,3365.0,393.0
2020-08-28,IL,1735.0,20.0,54658.0,2571.0
2020-08-28,IN,856.0,11.0,21404.0,1351.0
2020-08-28,KS,328.0,6.0,8838.0,842.0
2020-08-28,KY,591.0,8.0,11040.0,1152.0
2020-08-28,LA,779.0,30.0,15073.0,975.0
2020-08-28,MA,256.0,16.0,46410.0,415.0
2020-08-28,MD,783.0,10.0,25862.0,1187.0
2020-08-28,ME,30.0,0.0,1918.0,15.0
2020-08-28,MH,,,,
2020-08-28,MI,650.0,6.0,36366.0,1227.0
2020-08-28,MN,493.0,0.0,19116.0,1473.0
2020-08-28,MO,932.0,14.0,8868.0,852.0
2020-08-28,MP,,0.0,,0.0
2020-08-28,MS,760.0,0.0,5001.0,458.0
2020-08-28,MT,95.0,2.0,2765.0,271.0
2020-08-28,NC,873.0,22.0,27850.0,1859.0
2020-08-28,ND,118.0,2.0,3141.0,273.0
2020-08-28,NE,230.0,1.0,5146.0,616.0
2020-08-28,NH,36.0,1.0,2930.0,26.0
2020-08-28,NJ,656.0,9.0,29757.0,476.0
2020-08-28,NM,91.0,3.0,3618.0,90.0
2020-08-28,NV,779.0,16.0,8382.0,801.0
